fold,repeat,fold_in_repeat,model,threshold,auc,accuracy,f1,precision,recall,mcc,ece_before,ece_after,T,brier,nll,adaptive_ece,calib_slope,calib_intercept,gate_w0,gate_w1,gate_w2
7,1,2,hard_moe_isotonic,0.40083333333333326,0.7695120468539577,0.8547370167579227,0.9137523396709684,0.863319061801936,0.9704436074492572,0.49746984894289853,0.249096862314124,0.004900668069512606,,,,,,,,,
8,1,3,global,0.2375,0.8739748558983347,0.8780902604944417,0.926298367480001,0.8896006936082077,0.9661540071144591,0.594166796585371,0.06369392201180339,0.07223569180627944,1.079396984924623,0.10158052654690773,0.3505153600059244,0.06450505559458153,0.7442933929014022,0.867653136265493,,,
8,1,3,soft_moe,0.20249999999999999,0.886680479937601,0.8801227808196449,0.9274088214608661,0.89200811751063,0.9657355095208202,0.6021905088484287,0.1373558045546174,0.12725628066176461,0.8904522613065327,0.11870979492901615,0.3861807825366229,0.13735580232087913,1.019855054450065,1.2053340199670501,0.1748548001050949,0.5209540724754333,0.3041863739490509
8,1,3,soft_moe_calibrated,0.185,0.8866804851772042,0.8803716608594657,0.9274100176189277,0.8937130105753371,0.9637476459510358,0.6041219425894597,0.1373558045546174,0.12725628066176461,0.8904522613065327,,,,,,,,
8,1,3,soft_moe_isotonic,0.4591666666666666,0.8861500277405556,0.880330180852829,0.9273574216291074,0.8939754357007622,0.9633291483573969,0.6041791072099642,0.1373558045546174,0.006242461295179405,0.8904522613065327,0.09142154738659405,0.31107269254023623,0.004599506843381424,0.9992115374747473,-0.003311934712163054,,,
8,1,3,soft_moe_no_kl,0.21999999999999997,0.8858931352310591,0.8800398208063713,0.9268625765009357,0.8971408988544013,0.9586210504289601,0.6057323480087777,0.1627848019175354,0.1627848019175354,,0.12683246575740975,0.41276310408755384,0.16278481190493377,0.997233634294684,1.3749186611408948,0.4652222692966461,0.419268399477005,0.11550966650247574
8,1,3,soft_moe_no_kl_isotonic,0.44166666666666665,0.8851447155373268,0.8798324207731874,0.9267972204674668,0.8963781220978543,0.959353421217828,0.6044991279366476,0.1627848019175354,0.004313574171474715,,0.09167361131205706,0.31011350818092737,0.004367151459377997,1.0037763477412747,-0.007903274399010032,,,
8,1,3,tabnet,0.19083333333333333,0.8843018310359559,0.8773021403683424,0.9255061952251435,0.8923368298368298,0.9612366603892027,0.5936883750097798,0.15847703750981276,0.15847703750981276,0.9376884422110552,0.12784542348938113,0.4127178929618868,0.15847703021799703,0.9888791394565558,1.3588997141303936,,,
8,1,3,tabnet_isotonic,0.4475,0.8837479840102398,0.876970300315248,0.9252783796039704,0.8924093692292739,0.9606612261979494,0.592740697516703,0.15847703750981276,0.005454366560020982,0.9376884422110552,0.0931232231583178,0.31315408571175857,0.005478675156567202,1.003952872239032,-0.01714557380744328,,,
8,1,3,lstm,0.20249999999999999,0.8859928082043638,0.8786709805873569,0.9261195726301432,0.8953846153846153,0.9590395480225988,0.6002449403406275,0.15084125958732308,0.15084125958732308,0.8904522613065327,0.1229290974708211,0.40143692412584014,0.15084123065256239,1.0015868318128025,1.3068201463380658,,,
8,1,3,lstm_isotonic,0.45333333333333325,0.8857419779158686,0.8787954206072673,0.9262158476844604,0.8952455335350972,0.9594057334170328,0.6005008803038424,0.15084125958732308,0.005263543938709561,0.8904522613065327,0.09200224424549479,0.3120726851670133,0.006565687043729237,1.0024322774083203,-0.018276689888682168,,,
8,1,3,hard_moe,0.21416666666666667,0.7819398461686009,0.8585531773685083,0.9166462967489611,0.8603285307882903,0.9808537350910232,0.5104473646569433,0.23218208367614745,0.22363940050754053,0.8195979899497488,,,,,,,,
8,1,3,hard_moe_isotonic,0.45333333333333325,0.7838325166258899,0.8587190973950556,0.9167155712050078,0.860651974288338,0.980592174094999,0.5111882425215017,0.23218208367614745,0.006028560813304974,,,,,,,,,
9,1,4,global,0.255,0.8676514301937295,0.8739422598307616,0.9237830110601158,0.8872669460904755,0.9634337727558067,0.5794206340125464,0.06311309866630213,0.06661290167124104,1.0321608040201005,0.1041627778631935,0.35657041854377175,0.06402016222046941,0.7522523901345483,0.8342203741200988,,,
9,1,4,soft_moe,0.19666666666666666,0.8806901305742671,0.8739007798241247,0.9237521946325558,0.8872988339597186,0.9633291483573969,0.5793153472270319,0.12497833809179168,0.12375562244700769,0.9849246231155779,0.12082157500833948,0.3903877818641139,0.12497833841823613,0.8725675816269305,1.1692172578260482,0.18008404970169067,0.5210185050964355,0.2988947331905365
9,1,4,soft_moe_calibrated,0.19083333333333333,0.8806901305742671,0.874274099883856,0.9240065187413815,0.8872357841013049,0.9639568947478552,0.5804368499218971,0.12497833809179168,0.12375562244700769,0.9849246231155779,,,,,,,,
9,1,4,soft_moe_isotonic,0.4066666666666666,0.8804171629618898,0.8739007798241247,0.9237521946325558,0.8872988339597186,0.9633291483573969,0.5793153472270319,0.12497833809179168,0.0070028038828655464,0.9849246231155779,0.09491077140309065,0.3198254654732565,0.007423875104783976,0.9621640233722736,0.012352713574901794,,,
9,1,4,soft_moe_no_kl,0.22583333333333333,0.8797214955940384,0.874896299983408,0.9239842726081258,0.8915369649805448,0.9588826114249843,0.5857937947409574,0.15062657237221042,0.15062657237221042,,0.12375971057890382,0.4051540079620623,0.15062655700686317,1.0101652437803104,1.2539764761277263,0.41146615147590637,0.41952040791511536,0.16901549696922302
9,1,4,soft_moe_no_kl_isotonic,0.44166666666666665,0.8790970187160306,0.8752281400365024,0.9242508184336439,0.8910847819753326,0.9599811676082862,0.5864058945142478,0.15062657237221042,0.006613718986113157,,0.09460431503025897,0.32143532589593155,0.007600092940695066,0.9501627661993091,0.02783884685953928,,,
9,1,4,tabnet,0.16166666666666665,0.8794684856305766,0.8723660195785631,0.9227912578726821,0.8867242127598013,0.9619167189788659,0.5740988108500343,0.15840109049552575,0.15840109049552575,0.8668341708542713,0.12787743674960295,0.41965277405047047,0.1584010973783474,0.9731804806938353,1.328284649201419,,,
9,1,4,tabnet_isotonic,0.45333333333333325,0.8791862229619704,0.8723660195785631,0.9227912578726821,0.8867242127598013,0.9619167189788659,0.5740988108500343,0.15840109049552575,0.007148344552455609,0.8668341708542713,0.0961687756408441,0.3251200743542421,0.006902059236356279,0.9575301099674411,0.022031275025902592,,,
9,1,4,lstm,0.16166666666666665,0.8790666552149897,0.873237099717936,0.9232353679979904,0.8880351792790181,0.9613412847876125,0.577845539222914,0.15866120620666999,0.15866120620666999,0.914070351758794,0.12901149069667425,0.4233706670532615,0.15866118902547208,0.911192478950579,1.3694376126451338,,,
9,1,4,lstm_isotonic,0.4475,0.8781525121089327,0.8744400199104032,0.9237781079243572,0.8905665873670923,0.9595626700146475,0.5836016451992864,0.15866120620666999,0.008929640744657179,0.914070351758794,0.0961014140096155,0.3225100268430066,0.006767205927110005,0.9548872648535085,0.022432415293687367,,,
9,1,4,hard_moe,0.20833333333333331,0.7447413559959168,0.8464824954371992,0.9097559191436444,0.8520210093628683,0.975884076166562,0.4586857835101728,0.26228199603559266,0.26188187831550563,0.9849246231155779,,,,,,,,
9,1,4,hard_moe_isotonic,0.40083333333333326,0.7472371362290148,0.8465239754438361,0.9097737026921576,0.8520920884341312,0.9758317639673572,0.45889513923768954,0.26228199603559266,0.011956733996822733,,,,,,,,,
10,2,0,global,0.20249999999999999,0.8677723986210953,0.8780123605292629,0.9266272484594467,0.8857251871989317,0.9714898514333543,0.5917467194672034,0.04967052208284034,0.0625994187737729,1.1266331658291457,0.1018077314720943,0.35220817416437333,0.05397080892650183,0.6941578810615069,0.8098592735933415,,,
10,2,0,soft_moe,0.17916666666666667,0.8809027920528372,0.8775560993819735,0.9257694628847315,0.8913422428820453,0.9629629629629629,0.59376903767533,0.14764122691768325,0.1415671990249296,0.9376884422110552,0.12451772289746442,0.40794243038880246,0.14764123748830446,0.894685077885447,1.323640603287421,0.1698734164237976,0.5326006412506104,0.29752835631370544
10,2,0,soft_moe_calibrated,0.16749999999999998,0.880902802529945,0.8776805342403252,0.925809454325895,0.8917753113943683,0.9625444653693241,0.5944753175208279,0.14764122691768325,0.1415671990249296,0.9376884422110552,,,,,,,,
10,2,0,soft_moe_isotonic,0.39499999999999996,0.8798757106988914,0.8777220125264424,0.9258588602182989,0.8915528431657463,0.9629106507637581,0.5944372147381931,0.14764122691768325,0.007540401181945386,0.9376884422110552,0.09359725450029054,0.3198876294803405,0.005716486084921814,0.9385595686684232,0.03317263987375371,,,
10,2,0,soft_moe_no_kl,0.16749999999999998,0.8811402242696167,0.8780123605292629,0.9262814889083845,0.8892150729101497,0.966572504708098,0.593730346505888,0.157548146903437,0.157548146903437,,0.1268175337202637,0.41418104514691906,0.15754814650829596,0.9425238755487925,1.3564476129509944,0.4186411201953888,0.41399404406547546,0.16736312210559845
10,2,0,soft_moe_no_kl_isotonic,0.41833333333333333,0.8808741476401342,0.8777220125264424,0.9261818910256411,0.8882804995196926,0.9674618120945805,0.5922060647932114,0.157548146903437,0.006918778632273026,,0.09325743401117759,0.3179318569674357,0.005403205073070089,0.942957897292341,0.026459373003643635,,,
10,2,0,tabnet,0.17916666666666667,0.8810563916916201,0.8768924468040981,0.9252995066948555,0.8916375630578192,0.9616028457836368,0.591956752338572,0.15319945049002065,0.15319945049002065,0.8904522613065327,0.1257129992632068,0.410629668760479,0.15319946297207643,0.9803409343150857,1.3117926208845312,,,
10,2,0,tabnet_isotonic,0.46499999999999997,0.8805982015751115,0.8766850553735119,0.9253483992467043,0.8897580761987541,0.9639045825486503,0.5899031312428149,0.15319945049002065,0.00812420202459722,0.8904522613065327,0.09423238813755588,0.32238383301967005,0.005872551272691425,0.9370638380035328,0.027496697331558857,,,
10,2,0,lstm,0.185,0.880343104954595,0.8768924468040981,0.9254833040421793,0.8897846866853336,0.9641661435446747,0.5905708292481346,0.12914034559209608,0.12914034559209608,0.914070351758794,0.12018608638640152,0.3893882066362891,0.12914033581724585,0.9303280046264896,1.1772687853968782,,,
10,2,0,lstm_isotonic,0.45333333333333325,0.8799994086720362,0.8765606205151603,0.9253049545705537,0.8893660137025958,0.9642707679430843,0.5892313660798377,0.12914034559209608,0.008359491292323433,0.914070351758794,0.0940304982018059,0.3184060112385311,0.00728670342017722,0.950195555588464,0.016886386737632948,,,
10,2,0,hard_moe,0.23166666666666666,0.7834629183933464,0.86374383010494,0.9193686949264869,0.8660346820809248,0.9797028667085165,0.5325151547612369,0.24011204761882804,0.2293562832068447,0.7723618090452261,,,,,,,,
10,2,0,hard_moe_isotonic,0.4475,0.7884262124748241,0.863909743249409,0.9193163654248125,0.8674184416910298,0.9778196275371417,0.533535786454112,0.24011204761882804,0.0062476769556345365,,,,,,,,,
11,2,1,global,0.31916666666666665,0.8735586552964001,0.8788419262516073,0.9260674782960845,0.8971165162808945,0.9569493121305644,0.6021904306550824,0.05871617526123576,0.06706221821611709,1.079396984924623,0.10169664630532169,0.3497633395577489,0.06013957951130187,0.7339400436373454,0.8366472115900074,,,
11,2,1,soft_moe,0.20249999999999999,0.8878060784685534,0.879173752540545,0.9268108841486394,0.89170373235351,0.964795731547837,0.5989833756487906,0.14270298202124637,0.12951880743058938,0.8668341708542713,0.11970913185448977,0.39054915984191874,0.14270292575525,1.0231452320471617,1.2374257152033195,0.17068137228488922,0.5338993668556213,0.29541581869125366
11,2,1,soft_moe_calibrated,0.17333333333333334,0.8878060837078826,0.8795055788294828,0.926971517634933,0.8923143935727422,0.9644295653083643,0.600440997157523,0.14270298202124637,0.12951880743058938,0.8668341708542713,,,,,,,,
11,2,1,soft_moe_isotonic,0.42999999999999994,0.8873292995109066,0.8791322742544279,0.926780240213076,0.8917363763841207,0.9646911126222734,0.5988756783083892,0.14270298202124637,0.004642676211158985,0.8668341708542713,0.091802976636987,0.30895429874124447,0.00689211789251431,0.9979211439274501,0.007049788537861025,,,
11,2,1,soft_moe_no_kl,0.20833333333333331,0.8881312888716312,0.8807499274129993,0.9276310821355753,0.8940320232896652,0.9638541612177642,0.6055001457050283,0.1609469475227318,0.1609469475227318,,0.1242370349627905,0.4065328137527036,0.16094693951954545,1.0682680219263978,1.3303354632330726,0.38444575667381287,0.427819162607193,0.1877335160970688
11,2,1,soft_moe_no_kl_isotonic,0.45333333333333325,0.8877790382905267,0.8805425359824132,0.9275325851743748,0.8936242424242424,0.9641157085316734,0.604574386464569,0.1609469475227318,0.0035257633154153335,,0.09173626015040963,0.30829281996261104,0.00509001835568792,1.0021778979668434,0.005899718716414958,,,
11,2,1,tabnet,0.17333333333333334,0.8879361133800899,0.8784271433904352,0.9263030851625557,0.8918369323133534,0.9635403044410734,0.5967482880259892,0.20542163982214193,0.20542163982214193,0.8195979899497488,0.1407139220528981,0.45704784435475,0.2054216345448083,1.0834256717640272,1.5910693794764497,,,
11,2,1,tabnet_isotonic,0.44166666666666665,0.8872332416492639,0.8785100999626695,0.9263792886766369,0.8916198954906135,0.9639587801433279,0.5968509205455113,0.20542163982214193,0.005272961063910416,0.8195979899497488,0.09245759111053749,0.31212386184280355,0.00603311421652732,0.9878599787855985,0.014863257144109422,,,
11,2,1,lstm,0.20249999999999999,0.8859111440783677,0.8775146210958563,0.9257349797550487,0.8914559721011334,0.9627556624993461,0.5936475187612824,0.15226395362834755,0.15226395362834755,0.8432160804020101,0.12316663947523679,0.4021225798054285,0.152263943842681,1.04329866424559,1.2793361461342974,,,
11,2,1,lstm_isotonic,0.42999999999999994,0.8852734443635213,0.8777220125264424,0.9258961339299181,0.8912170336317445,0.963383376052728,0.5941121891307894,0.15226395362834755,0.005750696633450394,0.8432160804020101,0.0931916962690861,0.31368772455368854,0.004129851975471006,0.9839229342903592,0.016897900107133535,,,
11,2,1,hard_moe,0.23166666666666666,0.7544488716077649,0.8559044340287859,0.9152765583845478,0.8573582491890163,0.9815870691008003,0.4989527027635248,0.24993515854750928,0.24614208226948275,0.8904522613065327,,,,,,,,
11,2,1,hard_moe_isotonic,0.45333333333333325,0.7627078043706568,0.8561533037454893,0.9153402987989454,0.8581498603927312,0.9806978082335095,0.5001407921764973,0.24993515854750928,0.007298837885031262,,,,,,,,,
12,2,2,global,0.26666666666666666,0.8724733061075165,0.8767214202754272,0.9251913008457511,0.8916165340578304,0.9613935969868174,0.5913569200805422,0.06526673513117386,0.06868490785988314,1.0321608040201005,0.1032766632109248,0.3544669924108,0.06593747500851159,0.7370275751423249,0.8781945427400303,,,
12,2,2,soft_moe,0.19083333333333333,0.8819980089088345,0.8770117803218849,0.9249765947217935,0.8957608429306543,0.9561623770663319,0.5957068468111519,0.16456340532039074,0.1555760062351231,0.914070351758794,0.12844541981880608,0.4270825897352489,0.16456340851846316,0.8690849001109464,1.4385348092973962,0.1752588450908661,0.5267032980918884,0.2980315387248993
12,2,2,soft_moe_calibrated,0.16749999999999998,0.8819980141484378,0.8768458602953376,0.9249475467023939,0.8949273589981901,0.9570516844528144,0.5944864244422899,0.16456340532039074,0.1555760062351231,0.914070351758794,,,,,,,,
12,2,2,soft_moe_isotonic,0.4475,0.8815967024535764,0.8774265803882528,0.9251121417167186,0.8972128004719068,0.9548022598870056,0.5982125960308121,0.16456340532039074,0.007309538146759964,0.914070351758794,0.09326813087394285,0.3145978151802843,0.0070468260542459514,0.9580988057972004,0.06000922094400959,,,
12,2,2,soft_moe_no_kl,0.19083333333333333,0.8816037968764252,0.8773436203749793,0.9251259716911858,0.8965009569612798,0.9556392550742834,0.5973285792359239,0.16086985676076376,0.16086985676076376,,0.1273583638424188,0.4246922627814218,0.16086985502498408,0.8565170446281987,1.4277317074234055,0.4121486246585846,0.43168291449546814,0.1561690866947174
12,2,2,soft_moe_no_kl_isotonic,0.41833333333333333,0.8811122015773468,0.8773436203749793,0.9251676578514488,0.8960733369282808,0.9562146892655368,0.5969459025475773,0.16086985676076376,0.008375308418750638,,0.09359102364433045,0.315279418026255,0.00947466602444884,0.9574618122227669,0.05811451574731364,,,
12,2,2,tabnet,0.19666666666666666,0.8814763382868961,0.8751451800232288,0.9244553759662685,0.8885082979544577,0.9634337727558067,0.584112924075871,0.15343166193154537,0.15343166193154537,0.7723618090452261,0.12325680633442421,0.4053773115523503,0.1534316781879107,1.065765929784631,1.247664404647623,,,
12,2,2,tabnet_isotonic,0.46499999999999997,0.881010506117174,0.8757673801227808,0.924610466433408,0.8910775799330455,0.9607658505963591,0.58802893821052,0.15343166193154537,0.009273448717933855,0.7723618090452261,0.09445994859216747,0.3182125758031623,0.010537796115287311,0.954513698044823,0.06273694561247035,,,
12,2,2,lstm,0.17916666666666667,0.8814282858851626,0.876140700182512,0.9244050632911393,0.8956534536891679,0.9550638208830299,0.5930990467776449,0.18010044849463955,0.18010044849463955,0.8668341708542713,0.13480964004497084,0.4403273304619648,0.18010046075915886,0.9570141269729052,1.497644032834243,,,
12,2,2,lstm_isotonic,0.46499999999999997,0.8812054717554365,0.8760992201758753,0.9243663434026284,0.8957648328998381,0.9548545720862105,0.593083029867497,0.18010044849463955,0.006650926460273524,0.8668341708542713,0.09376313397143743,0.315821893564638,0.007112438657531336,0.9547783029890139,0.06885915776708834,,,
12,2,2,hard_moe,0.2375,0.7637119736839457,0.858843537414966,0.916022999284357,0.8670061194936236,0.9709144172421008,0.51464602896964,0.2618440092911056,0.2598245034597616,0.9376884422110552,,,,,,,,
12,2,2,hard_moe_isotonic,0.45333333333333325,0.7679543285159163,0.859258337481334,0.9163193331195896,0.8668284261117073,0.9718037246285833,0.5159967735295546,0.2618440092911056,0.005267236014926712,,,,,,,,,
13,2,3,global,0.24916666666666665,0.8753342604916139,0.8802057408329186,0.9274481233984826,0.892170130497825,0.9656308851224106,0.6025582250903695,0.05841192067388645,0.06904831782538101,1.1030150753768844,0.1002512118288515,0.3450256434426772,0.060856823132859096,0.7385140435337342,0.8383808687378124,,,
13,2,3,soft_moe,0.17333333333333334,0.8872504125454044,0.8792517006802721,0.9270115086628388,0.8901622766889777,0.9670433145009416,0.5982413274063288,0.1683469495138205,0.16039163369380832,0.914070351758794,0.1286431928999183,0.4174469881284589,0.1683469585327374,1.0071435512263882,1.4197269273636706,0.1701422780752182,0.5294975638389587,0.30035698413848877
13,2,3,soft_moe_calibrated,0.15583333333333332,0.8872504125454044,0.8792517006802721,0.926971225006899,0.8905760424198602,0.9664678803096882,0.5985015495704027,0.1683469495138205,0.16039163369380832,0.914070351758794,,,,,,,,
13,2,3,soft_moe_isotonic,0.42999999999999994,0.8869222352332051,0.8792517006802721,0.9270078483488378,0.8901998555261257,0.9669910023017367,0.5982646832367506,0.1683469495138205,0.009473455456053503,0.914070351758794,0.09117428180896958,0.31174448047432324,0.010346675451204587,1.0102303271052826,-0.030316017423524605,,,
13,2,3,soft_moe_no_kl,0.19083333333333333,0.8873567817317081,0.8792102206736353,0.9263902932254803,0.8963020935237722,0.9585687382297552,0.6025960877830175,0.16754772142487515,0.16754772142487515,,0.12943044608784318,0.42000683624669227,0.1675477018790511,0.9689811398166214,1.4419592788444793,0.49224963784217834,0.37179553508758545,0.1359521448612213
13,2,3,soft_moe_no_kl_isotonic,0.4591666666666666,0.887008636291387,0.8792102206736353,0.9263902932254803,0.8963020935237722,0.9585687382297552,0.6025960877830175,0.16754772142487515,0.008860054357131537,,0.09139072955467498,0.31275376160181684,0.00867449325792615,1.0015756954474493,-0.018877922233886013,,,
13,2,3,tabnet,0.15583333333333332,0.8862541334182401,0.8788369006139041,0.9265803694859872,0.8917702840001935,0.9642184557438794,0.5979915863517844,0.15759001477628143,0.15759001477628143,0.9613065326633166,0.12672270366055718,0.4122040036133134,0.15758999840295027,0.9556244688278157,1.3855118713424899,,,
13,2,3,tabnet_isotonic,0.4358333333333333,0.8855685365679038,0.8788783806205409,0.9265408805031446,0.8924590481729184,0.9633291483573969,0.5986102597216633,0.15759001477628143,0.0052334564571552104,0.9613065326633166,0.09194643268556403,0.31318695136226404,0.008310318105349254,1.0086150233579567,-0.01744041469196321,,,
13,2,3,lstm,0.20833333333333331,0.8868658990186767,0.8789198606271778,0.9260993949213904,0.897316391110239,0.9567901234567902,0.6026049059000863,0.15066714823321412,0.15066714823321412,0.8904522613065327,0.1214215374965018,0.39935524736435657,0.15066713247654415,0.9962101308852631,1.315462793373889,,,
13,2,3,lstm_isotonic,0.44166666666666665,0.8862215168877862,0.8789613406338145,0.9261303225153157,0.8972824487393309,0.9568947478551998,0.6026960343290069,0.15066714823321412,0.010088403088351086,0.8904522613065327,0.09120907494488732,0.3100859528830111,0.009032616702991497,1.0119698130863464,-0.025794324419430206,,,
13,2,3,hard_moe,0.20249999999999999,0.7409478517794196,0.8535340965654554,0.9139515048129645,0.855513481454446,0.9809583594894329,0.4887199312931922,0.29339556414674167,0.29720387177963087,1.3864321608040202,,,,,,,,
13,2,3,hard_moe_isotonic,0.37749999999999995,0.7516178794629682,0.8537829766052762,0.9140432587968494,0.8560727173069017,0.9804352374973844,0.4898938602322648,0.29339556414674167,0.0052192973296564926,,,,,,,,,
14,2,4,global,0.30166666666666664,0.8728158766099414,0.8768873403019745,0.9250277861978378,0.8943923407581086,0.9578363674408872,0.59414264592604,0.07518915426950976,0.0761223827134706,1.008542713567839,0.10514020088595867,0.35798492969530876,0.07518915426950978,0.7727977163209875,0.9069247159785774,,,
14,2,4,soft_moe,0.16166666666666665,0.8825633044677301,0.876762900282064,0.9255630997419387,0.888156945713324,0.9662586315128688,0.5889762107654702,0.13943816982586724,0.1420301740091856,1.0321608040201005,0.12516454848486663,0.4049822605787069,0.13943816286886374,0.8448906123611994,1.2989671637510527,0.17815358936786652,0.5258496403694153,0.2959974408149719
14,2,4,soft_moe_calibrated,0.16749999999999998,0.8825633044677301,0.8768458602953376,0.9256430163540283,0.8879065968385144,0.9667294413057125,0.5890787519017817,0.13943816982586724,0.1420301740091856,1.0321608040201005,,,,,,,,
14,2,4,soft_moe_isotonic,0.41833333333333333,0.8820272563743757,0.876762900282064,0.9255742879330645,0.8880449935105513,0.9664155681104833,0.5889024600744561,0.13943816982586724,0.007305859225725343,1.0321608040201005,0.09367727215414429,0.31542527225244815,0.006384152619816242,0.9794527965204056,0.029119044469173298,,,
14,2,4,soft_moe_no_kl,0.21416666666666667,0.8824320943222486,0.8775095404015265,0.925181788238871,0.8970667714833194,0.9551161330822348,0.5983168075569325,0.14321575274139953,0.14321575274139953,,0.12382437063886499,0.4054442946307374,0.1432157636962087,0.867437747390272,1.3110472280534313,0.41378894448280334,0.40876495838165283,0.1774459034204483
14,2,4,soft_moe_no_kl_isotonic,0.4475,0.8817878065042172,0.8784635805541728,0.9260698425514735,0.8944726067459544,0.9599811676082862,0.5988859780863777,0.14321575274139953,0.006722506927797629,,0.09368501886708129,0.3159019815126027,0.006281948961615475,0.9730242662514176,0.036522631967069084,,,
14,2,4,tabnet,0.20249999999999999,0.8810258371963879,0.8761821801891488,0.9248243382778855,0.891700257394007,0.9605042896003348,0.5897883086594131,0.1526841546373446,0.1526841546373446,0.8432160804020101,0.12331371670659233,0.40960891500477653,0.1526841579266231,0.9732191469377712,1.2880498942532195,,,
14,2,4,tabnet_isotonic,0.4066666666666666,0.8806471763065307,0.8765140202422432,0.925052239369603,0.8916282455714633,0.9610797237915882,0.5907355490704427,0.1526841546373446,0.007563877003046426,0.8432160804020101,0.09507181316838158,0.31938182672388044,0.008842150154253898,0.9714405685110522,0.025424100518765792,,,
14,2,4,lstm,0.255,0.8811597300187519,0.875103700016592,0.9234523960849117,0.8982640091003512,0.9500941619585688,0.5927170392388164,0.15147416245656484,0.15147416245656484,0.8432160804020101,0.12465839635370814,0.4063247260481306,0.1514741305629388,1.0028031986238546,1.2732538685457613,,,
14,2,4,lstm_isotonic,0.4475,0.8804528184622493,0.8749377799900449,0.9233662913351803,0.8980076135858012,0.9501987863569784,0.5920004439003725,0.15147416245656484,0.008075700237449603,0.8432160804020101,0.09479687581687747,0.3183857972706337,0.007161915592629211,0.9685049841906842,0.04202928468156601,,,
14,2,4,hard_moe,0.2608333333333333,0.7736787418144824,0.8527874564459931,0.9123898392949715,0.8638339643808722,0.9667294413057125,0.49117444474951105,0.2444495923053186,0.23217627736219673,0.7487437185929648,,,,,,,,
14,2,4,hard_moe_isotonic,0.45333333333333325,0.7751783372332748,0.8530778164924506,0.9123180512922071,0.8659304511278195,0.9639568947478552,0.4941812768819842,0.2444495923053186,0.007752747817781826,,,,,,,,,
15,3,0,global,0.23166666666666666,0.873053442427685,0.8765606205151603,0.9252561784207354,0.8898550724637682,0.9635907093534212,0.5895857246740835,0.061747564284261494,0.07256463419825902,1.1030150753768844,0.10317553183452742,0.356559061353416,0.06360722471682072,0.7070254793211682,0.8895149003786139,,,
15,3,0,soft_moe,0.19083333333333333,0.8845456929091815,0.8761043593678709,0.9250984227287545,0.8884072629196166,0.9649508265327474,0.5871151789004385,0.17185565622268395,0.15392820594327597,0.8195979899497488,0.12984222846525198,0.4220214870691818,0.17185566585963355,1.0453898315622356,1.394283878479415,0.17433495819568634,0.5239997506141663,0.3016609847545624
15,3,0,soft_moe_calibrated,0.15,0.8845456929091815,0.8761458376539881,0.9250652479421803,0.889012155122516,0.9641661435446747,0.5876763045681549,0.17185565622268395,0.15392820594327597,0.8195979899497488,,,,,,,,
15,3,0,soft_moe_isotonic,0.44166666666666665,0.8841046485795745,0.8759799245095192,0.9250100321027287,0.8884659857390634,0.9646892655367232,0.5867636761438983,0.17185565622268395,0.005351979984675493,0.8195979899497488,0.09320491288715799,0.31529266056663585,0.0041434821198403984,0.9740002111916457,0.019433695061396,,,
15,3,0,soft_moe_no_kl,0.19083333333333333,0.8843119224415752,0.8773901862375046,0.9254965218267971,0.8929961089494164,0.96045197740113,0.5945390036251893,0.181504555921443,0.181504555921443,,0.131577886501009,0.4312821218067864,0.1815045463723542,1.0626798467441103,1.4513829778795675,0.37739455699920654,0.4492555558681488,0.17334839701652527
15,3,0,soft_moe_no_kl_isotonic,0.4358333333333333,0.8841108038804023,0.8771413165208014,0.9254317506671366,0.8919732116859167,0.961498221385227,0.5929767555431061,0.181504555921443,0.009722301486694635,,0.09297469904182122,0.3144414842542715,0.007950560011604242,0.9752046703432474,0.01687234500099466,,,
15,3,0,tabnet,0.185,0.8839233527063437,0.8756480982205815,0.9247527734551478,0.8888352793592589,0.9636953337518309,0.5859895838122016,0.16585109717292545,0.16585109717292545,0.7959798994974874,0.12642107137811814,0.41706639850711097,0.16585109508781687,1.0427043525861912,1.34783967801229,,,
15,3,0,tabnet_isotonic,0.44166666666666665,0.8837086034279338,0.875731054792816,0.9247991967871486,0.8889210577108666,0.9636953337518309,0.5863119424165641,0.16585109717292545,0.003975774346978635,0.7959798994974874,0.09364523190664939,0.31721634007511434,0.004836014064675597,0.9729793011389068,0.02300129628480204,,,
15,3,0,lstm,0.16166666666666665,0.8843182872845587,0.8762287942262226,0.9249459228331405,0.8907567096211607,0.961864406779661,0.5892427969958965,0.13258507927486674,0.13258507927486674,0.9849246231155779,0.12046961654021197,0.3945821757051945,0.13258507375576933,0.8894898408580248,1.2454264285246985,,,
15,3,0,lstm_isotonic,0.4358333333333333,0.8840975346233837,0.8762702725123398,0.9250182238644648,0.8903082208351478,0.9625444653693241,0.5890248636714506,0.13258507927486674,0.005734078209694107,0.9849246231155779,0.0936284751275573,0.31490463351229214,0.006408645863112044,0.9808740857409097,0.014189666739817738,,,
15,3,0,hard_moe,0.2375,0.7613158683718203,0.8513833008420092,0.9122781246174563,0.857425560311105,0.9746285833856455,0.4811387828830043,0.2665369685018758,0.26637050469387263,0.9849246231155779,,,,,,,,
15,3,0,hard_moe_isotonic,0.4475,0.7709805026472091,0.8512173876975403,0.9122704037958276,0.8566441596619356,0.9756225151705378,0.4800258379005867,0.2665369685018758,0.007622673320433558,,,,,,,,,
